Index | Lambda          | RelErr(|Kx|)    | RelErr(|L*Mx|)
---------------------------------------------------------
278   | 1.08029471e+07  | 7.64100169e-08      
279   | 1.08348003e+07  | 1.07775480e-07      
286   | 1.11131216e+07  | 7.74221972e-08      
287   | 1.12291923e+07  | 6.84282437e-08      
288   | 1.12601162e+07  | 1.63187043e-07      
289   | 1.12924270e+07  | 5.88597432e-08      
290   | 1.13581054e+07  | 6.66645834e-08      
291   | 1.13858977e+07  | 4.87584471e-08      
292   | 1.14291165e+07  | 9.14666362e-08      
293   | 1.14812815e+07  | 5.11350906e-08      
294   | 1.16158685e+07  | 1.17710655e-07      
295   | 1.18181975e+07  | 4.26846345e-08      
296   | 1.18320329e+07  | 7.94991858e-08      
297   | 1.18919474e+07  | 7.26304193e-08      
298   | 1.18960073e+07  | 6.35920797e-08      
299   | 1.19434400e+07  | 7.09097324e-08      
306   | 1.23360211e+07  | 6.19953014e-08      
307   | 1.24393727e+07  | 9.49245553e-08      
308   | 1.24746600e+07  | 9.49714804e-08      
309   | 1.25191734e+07  | 8.19513838e-08      
310   | 1.26052868e+07  | 5.79859584e-08      
311   | 1.26935423e+07  | 7.21076298e-08      
312   | 1.27653173e+07  | 7.05240617e-08      
313   | 1.27717859e+07  | 1.16690977e-07      
314   | 1.28125855e+07  | 5.73001877e-08      
315   | 1.28576550e+07  | 7.63193456e-08      
316   | 1.28810900e+07  | 1.72425722e-07      
317   | 1.29648367e+07  | 5.36031953e-08      
318   | 1.29916606e+07  | 6.63398893e-08      
319   | 1.30623584e+07  | 8.54147587e-08      
326   | 1.33146396e+07  | 4.57227390e-08      
327   | 1.33820063e+07  | 7.31510791e-08      
328   | 1.34257938e+07  | 8.38191008e-08      
329   | 1.34630959e+07  | 5.37975098e-08      
330   | 1.35202656e+07  | 9.68977547e-08      
331   | 1.35716158e+07  | 9.75501382e-09      
332   | 1.35966842e+07  | 5.49912386e-08      
333   | 1.36237937e+07  | 2.03219025e-08      
334   | 1.36917973e+07  | 7.71046642e-08      
335   | 1.38207023e+07  | 6.81232479e-08      
336   | 1.38249071e+07  | 7.15578417e-08      
337   | 1.38596644e+07  | 6.42055769e-08      
338   | 1.38724846e+07  | 5.26861989e-08      
339   | 1.39578515e+07  | 6.96537585e-08      
346   | 1.42328143e+07  | 1.12907492e-07      
347   | 1.43439875e+07  | 1.45454054e-08      
348   | 1.43583580e+07  | 7.33484825e-08      
349   | 1.43991286e+07  | 2.85082358e-08      
350   | 1.44264865e+07  | 8.16333614e-08      
351   | 1.45129812e+07  | 7.36306883e-08      
352   | 1.45936673e+07  | 5.19819206e-08      
353   | 1.46574213e+07  | 5.82178539e-08      
354   | 1.46902962e+07  | 4.01187362e-08      
355   | 1.47088932e+07  | 4.74325837e-08      
356   | 1.47416845e+07  | 4.95309082e-08      
357   | 1.47944605e+07  | 9.68112503e-08      
358   | 1.48698267e+07  | 2.91954628e-08      
359   | 1.48873696e+07  | 3.90095324e-08      
366   | 1.51470003e+07  | 5.63460201e-08      
367   | 1.52131319e+07  | 9.58789336e-08      
368   | 1.53173851e+07  | 5.82337329e-08      
369   | 1.53909676e+07  | 8.54596686e-08      
370   | 1.55049123e+07  | 9.50699737e-08      
371   | 1.55583982e+07  | 3.24503641e-08      
372   | 1.55739458e+07  | 1.32273143e-07      
373   | 1.56092802e+07  | 1.04236514e-07      
374   | 1.56190944e+07  | 9.72811976e-08      
375   | 1.57134539e+07  | 5.79057226e-08      
376   | 1.58074011e+07  | 5.56978509e-08      
377   | 1.58342874e+07  | 6.91179712e-08      
378   | 1.58654471e+07  | 3.55731454e-08      
379   | 1.59462776e+07  | 5.20413961e-08      
386   | 1.62641369e+07  | 5.48572738e-08      
387   | 1.62995600e+07  | 6.36344641e-08      
388   | 1.63535013e+07  | 5.17821675e-08      
389   | 1.65628858e+07  | 1.04630741e-07      
390   | 1.66306588e+07  | 7.27081408e-08      
391   | 1.66538110e+07  | 6.27370069e-08      
392   | 1.66970253e+07  | 6.80968654e-08      
393   | 1.67197326e+07  | 6.36382058e-08      
394   | 1.67464073e+07  | 5.04492959e-08      
395   | 1.67849326e+07  | 7.42223512e-08      
396   | 1.67984506e+07  | 5.72404436e-08      
397   | 1.68393218e+07  | 1.08997148e-07      
398   | 1.68849263e+07  | 8.22957151e-08      
399   | 1.69025426e+07  | 7.93557180e-08      
406   | 1.72781685e+07  | 8.57237807e-08      
407   | 1.72942914e+07  | 9.88826737e-08      
408   | 1.73925253e+07  | 6.70583313e-08      
409   | 1.74839033e+07  | 6.51927242e-08      
410   | 1.75362399e+07  | 5.61427483e-08      
411   | 1.76270547e+07  | 7.46547459e-08      
412   | 1.77018347e+07  | 5.43110403e-08      
413   | 1.77100585e+07  | 1.02109522e-07      
414   | 1.77170215e+07  | 6.18226469e-08      
415   | 1.78029196e+07  | 5.67678191e-08      
416   | 1.78296961e+07  | 5.29982807e-08      
417   | 1.78504543e+07  | 5.99821117e-08      
418   | 1.78829429e+07  | 4.28933883e-08      
419   | 1.79112827e+07  | 5.82378092e-08      
426   | 1.82829146e+07  | 6.04621323e-08      
427   | 1.83012210e+07  | 3.06378034e-08      
428   | 1.83313073e+07  | 7.75713424e-08      
429   | 1.83846778e+07  | 5.38553614e-08      
430   | 1.84835033e+07  | 1.27764642e-07      
431   | 1.85163184e+07  | 5.56537622e-08      
432   | 1.85758989e+07  | 4.47875563e-08      
433   | 1.86147521e+07  | 9.16089067e-08      
434   | 1.86557839e+07  | 3.97277723e-07      
435   | 1.87425325e+07  | 7.08866581e-08      
436   | 1.89434639e+07  | 1.33255952e-07      
437   | 1.90686939e+07  | 2.61879410e-07      
438   | 1.91042187e+07  | 1.96584826e-07      
439   | 1.91254322e+07  | 5.95949684e-08      
446   | 1.94758918e+07  | 7.90619707e-08      
447   | 1.95788622e+07  | 7.78597719e-08      
448   | 1.96341086e+07  | 4.39871841e-08      
449   | 1.96892067e+07  | 7.51804856e-08      
450   | 1.97017509e+07  | 7.41372239e-08      
451   | 1.97701243e+07  | 7.90134034e-08      
